match_id,season,team,player,runs,balls_faced,strike_rate,wickets,fours,sixes
44,2020,KKR,Andre Russell,35,35,100.0,0,2,0
44,2020,KKR,Pat Cummins,0,4,0.0,0,0,0
45,2020,KKR,Shreyas Iyer,7,7,100.0,0,0,0
45,2020,KKR,Venkatesh Iyer,0,4,0.0,0,0,0
45,2020,KKR,Sunil Narine,45,45,100.0,0,3,1
45,2020,KKR,Andre Russell,29,29,100.0,0,2,0
45,2020,KKR,Pat Cummins,2,2,100.0,0,0,0
45,2020,DC,David Warner,35,35,100.0,1,2,0
45,2020,DC,Prithvi Shaw,49,49,100.0,0,3,1
45,2020,DC,Axar Patel,30,30,100.0,0,2,0
45,2020,DC,Anrich Nortje,9,9,100.0,1,0,0
45,2020,DC,Rishabh Pant,0,2,0.0,0,0,0
46,2020,RCB,Virat Kohli,6,6,100.0,0,0,0
46,2020,RCB,Faf du Plessis,5,5,100.0,0,0,0
46,2020,RCB,Glenn Maxwell,15,15,100.0,1,1,0
46,2020,RCB,Mohammed Siraj,47,47,100.0,0,3,1
46,2020,RCB,Dinesh Karthik,8,9,88.89,0,0,0
46,2020,KKR,Shreyas Iyer,24,24,100.0,0,1,0
46,2020,KKR,Venkatesh Iyer,27,27,100.0,0,2,0
46,2020,KKR,Sunil Narine,22,22,100.0,0,1,0
46,2020,KKR,Andre Russell,9,9,100.0,2,0,0
46,2020,KKR,Pat Cummins,40,40,100.0,0,3,1
47,2020,DC,David Warner,56,56,100.0,0,4,1
47,2020,DC,Prithvi Shaw,62,62,100.0,1,4,1
47,2020,DC,Axar Patel,15,17,88.24,0,1,0
47,2020,DC,Anrich Nortje,8,8,100.0,0,0,0
47,2020,DC,Rishabh Pant,28,28,100.0,0,2,0
47,2020,PBKS,Shikhar Dhawan,4,4,100.0,1,0,0
47,2020,PBKS,Jonny Bairstow,116,138,84.06,0,8,2
47,2020,PBKS,Liam Livingstone,5,5,100.0,0,0,0
47,2020,PBKS,Arshdeep Singh,0,0,0.0,2,0,0
47,2020,PBKS,Sam Curran,3,3,100.0,0,0,0
48,2020,CSK,MS Dhoni,8,8,100.0,0,0,0
48,2020,CSK,Ruturaj Gaikwad,29,29,100.0,1,2,0
48,2020,CSK,Devon Conway,6,6,100.0,0,0,0
48,2020,CSK,Deepak Chahar,4,4,100.0,1,0,0
48,2020,CSK,Ravindra Jadeja,57,57,100.0,0,4,1
48,2020,MI,Rohit Sharma,25,26,96.15,0,1,0
48,2020,MI,Ishan Kishan,5,5,100.0,2,0,0
48,2020,MI,Suryakumar Yadav,15,15,100.0,0,1,0
48,2020,MI,Jasprit Bumrah,20,20,100.0,0,1,0
48,2020,MI,Hardik Pandya,5,5,100.0,0,0,0
49,2020,SRH,Shikhar Dhawan,2,2,100.0,0,0,0
49,2020,SRH,Abhishek Sharma,7,7,100.0,0,0,0
49,2020,SRH,Umran Malik,9,9,100.0,0,0,0
49,2020,SRH,Marco Jansen,35,35,100.0,0,2,0
49,2020,SRH,Heinrich Klaasen,23,27,85.19,0,1,0
49,2020,GT,Hardik Pandya,30,30,100.0,2,2,0
49,2020,GT,Shubman Gill,36,37,97.3,0,2,0
49,2020,GT,David Miller,0,4,0.0,0,0,0
49,2020,GT,Mohammed Shami,25,25,100.0,0,1,0
49,2020,GT,Rashid Khan,19,23,82.61,0,1,0
50,2020,MI,Rohit Sharma,11,11,100.0,1,0,0
50,2020,MI,Ishan Kishan,3,3,100.0,0,0,0
50,2020,MI,Suryakumar Yadav,36,36,100.0,0,2,0
50,2020,MI,Jasprit Bumrah,32,32,100.0,0,2,0
50,2020,MI,Hardik Pandya,7,7,100.0,1,0,0
50,2020,RR,Sanju Samson,44,44,100.0,0,3,1
50,2020,RR,Jos Buttler,8,8,100.0,0,0,0
50,2020,RR,Yashasvi Jaiswal,12,12,100.0,0,0,0
50,2020,RR,Trent Boult,69,72,95.83,0,5,1
50,2020,RR,Ravichandran Ashwin,84,94,89.36,0,6,2
51,2020,CSK,MS Dhoni,5,5,100.0,0,0,0
51,2020,CSK,Ruturaj Gaikwad,57,57,100.0,0,4,1
51,2020,CSK,Devon Conway,45,45,100.0,0,3,1
51,2020,CSK,Deepak Chahar,32,32,100.0,1,2,0
51,2020,CSK,Ravindra Jadeja,8,8,100.0,0,0,0
51,2020,SRH,Shikhar Dhawan,7,7,100.0,3,0,0
51,2020,SRH,Abhishek Sharma,80,89,89.89,0,6,2
51,2020,SRH,Umran Malik,34,34,100.0,2,2,0
51,2020,SRH,Marco Jansen,5,5,100.0,0,0,0
51,2020,SRH,Heinrich Klaasen,69,73,94.52,0,5,1
52,2020,RCB,Virat Kohli,33,33,100.0,0,2,0
52,2020,RCB,Faf du Plessis,72,72,100.0,3,5,1
52,2020,RCB,Glenn Maxwell,80,80,100.0,0,6,2
52,2020,RCB,Mohammed Siraj,55,55,100.0,1,4,1
52,2020,RCB,Dinesh Karthik,10,10,100.0,1,0,0
52,2020,PBKS,Shikhar Dhawan,1,1,100.0,0,0,0
52,2020,PBKS,Jonny Bairstow,7,7,100.0,0,0,0
52,2020,PBKS,Liam Livingstone,2,2,100.0,0,0,0
52,2020,PBKS,Arshdeep Singh,11,11,100.0,0,0,0
52,2020,PBKS,Sam Curran,1,1,100.0,0,0,0
53,2020,MI,Rohit Sharma,21,21,100.0,1,1,0
53,2020,MI,Ishan Kishan,10,10,100.0,0,0,0
53,2020,MI,Suryakumar Yadav,60,60,100.0,0,4,1
53,2020,MI,Jasprit Bumrah,7,7,100.0,0,0,0
53,2020,MI,Hardik Pandya,57,57,100.0,0,4,1
53,2020,LSG,KL Rahul,58,58,100.0,0,4,1
53,2020,LSG,Quinton de Kock,78,78,100.0,1,5,1
53,2020,LSG,Marcus Stoinis,173,173,100.0,0,12,4
53,2020,LSG,Avesh Khan,40,42,95.24,0,3,1
53,2020,LSG,Ravi Bishnoi,18,19,94.74,0,1,0
54,2020,DC,David Warner,57,57,100.0,3,4,1
54,2020,DC,Prithvi Shaw,40,42,95.24,0,3,1
54,2020,DC,Axar Patel,15,15,100.0,0,1,0
54,2020,DC,Anrich Nortje,7,7,100.0,0,0,0
54,2020,DC,Rishabh Pant,12,12,100.0,0,0,0
54,2020,GT,Hardik Pandya,9,9,100.0,0,0,0
54,2020,GT,Shubman Gill,1,1,100.0,0,0,0
54,2020,GT,David Miller,123,128,96.09,0,9,3
54,2020,GT,Mohammed Shami,13,13,100.0,0,0,0
54,2020,GT,Rashid Khan,6,6,100.0,2,0,0
55,2020,RCB,Virat Kohli,43,43,100.0,0,3,1
55,2020,RCB,Faf du Plessis,15,15,100.0,1,1,0
55,2020,RCB,Glenn Maxwell,81,81,100.0,0,6,2
55,2020,RCB,Mohammed Siraj,26,26,100.0,0,1,0
55,2020,RCB,Dinesh Karthik,132,132,100.0,0,9,3
55,2020,SRH,Shikhar Dhawan,80,85,94.12,0,6,2
55,2020,SRH,Abhishek Sharma,26,26,100.0,0,1,0
55,2020,SRH,Umran Malik,7,7,100.0,0,0,0
55,2020,SRH,Marco Jansen,6,6,100.0,0,0,0
55,2020,SRH,Heinrich Klaasen,42,50,84.0,0,3,1
56,2020,PBKS,Shikhar Dhawan,1,1,100.0,3,0,0
56,2020,PBKS,Jonny Bairstow,60,60,100.0,2,4,1
56,2020,PBKS,Liam Livingstone,147,147,100.0,0,11,3
56,2020,PBKS,Arshdeep Singh,14,14,100.0,1,1,0
56,2020,PBKS,Sam Curran,33,33,100.0,0,2,0
56,2020,GT,Hardik Pandya,47,47,100.0,0,3,1
56,2020,GT,Shubman Gill,7,7,100.0,0,0,0
56,2020,GT,David Miller,25,25,100.0,0,1,0
56,2020,GT,Mohammed Shami,2,2,100.0,1,0,0
56,2020,GT,Rashid Khan,8,8,100.0,0,0,0
57,2020,SRH,Shikhar Dhawan,61,61,100.0,2,4,1
57,2020,SRH,Abhishek Sharma,55,55,100.0,1,4,1
57,2020,SRH,Umran Malik,29,29,100.0,0,2,0
57,2020,SRH,Marco Jansen,2,2,100.0,0,0,0
57,2020,SRH,Heinrich Klaasen,13,13,100.0,0,0,0
57,2020,RR,Sanju Samson,35,35,100.0,0,2,0
57,2020,RR,Jos Buttler,2,2,100.0,0,0,0
57,2020,RR,Yashasvi Jaiswal,32,32,100.0,0,2,0
57,2020,RR,Trent Boult,53,53,100.0,0,3,1
57,2020,RR,Ravichandran Ashwin,18,18,100.0,0,1,0
58,2020,DC,David Warner,48,48,100.0,0,3,1
58,2020,DC,Prithvi Shaw,31,37,83.78,0,2,0
58,2020,DC,Axar Patel,8,8,100.0,1,0,0
58,2020,DC,Anrich Nortje,44,44,100.0,0,3,1
58,2020,DC,Rishabh Pant,53,60,88.33,1,3,1
58,2020,RR,Sanju Samson,34,34,100.0,1,2,0
58,2020,RR,Jos Buttler,33,36,91.67,0,2,0
58,2020,RR,Yashasvi Jaiswal,26,26,100.0,1,1,0
58,2020,RR,Trent Boult,4,4,100.0,1,0,0
58,2020,RR,Ravichandran Ashwin,57,57,100.0,0,4,1
59,2020,MI,Rohit Sharma,48,48,100.0,0,3,1
59,2020,MI,Ishan Kishan,11,11,100.0,0,0,0
59,2020,MI,Suryakumar Yadav,4,4,100.0,1,0,0
59,2020,MI,Jasprit Bumrah,49,49,100.0,0,3,1
59,2020,MI,Hardik Pandya,0,4,0.0,0,0,0
59,2020,SRH,Shikhar Dhawan,26,28,92.86,3,1,0
59,2020,SRH,Abhishek Sharma,27,27,100.0,0,2,0
59,2020,SRH,Umran Malik,28,28,100.0,0,2,0
59,2020,SRH,Marco Jansen,42,49,85.71,0,3,1
59,2020,SRH,Heinrich Klaasen,40,40,100.0,0,3,1
60,2020,CSK,MS Dhoni,92,92,100.0,0,6,2
60,2020,CSK,Ruturaj Gaikwad,28,28,100.0,2,2,0
60,2020,CSK,Devon Conway,3,3,100.0,2,0,0
60,2020,CSK,Deepak Chahar,32,32,100.0,0,2,0
60,2020,CSK,Ravindra Jadeja,10,10,100.0,0,0,0
60,2020,DC,David Warner,1,1,100.0,0,0,0
60,2020,DC,Prithvi Shaw,11,11,100.0,0,0,0
60,2020,DC,Axar Patel,1,1,100.0,1,0,0
60,2020,DC,Anrich Nortje,101,101,100.0,3,7,2
60,2020,DC,Rishabh Pant,38,43,88.37,0,2,0
61,2020,CSK,MS Dhoni,39,39,100.0,0,2,0
61,2020,CSK,Ruturaj Gaikwad,0,3,0.0,0,0,0
61,2020,CSK,Devon Conway,18,18,100.0,1,1,0
61,2020,CSK,Deepak Chahar,32,32,100.0,0,2,0
61,2020,CSK,Ravindra Jadeja,8,8,100.0,4,0,0
61,2020,PBKS,Shikhar Dhawan,15,16,93.75,0,1,0
61,2020,PBKS,Jonny Bairstow,5,5,100.0,1,0,0
61,2020,PBKS,Liam Livingstone,33,33,100.0,0,2,0
61,2020,PBKS,Arshdeep Singh,2,2,100.0,0,0,0
61,2020,PBKS,Sam Curran,29,29,100.0,0,2,0
62,2020,CSK,MS Dhoni,84,84,100.0,0,6,2
62,2020,CSK,Ruturaj Gaikwad,15,15,100.0,2,1,0
62,2020,CSK,Devon Conway,15,15,100.0,0,1,0
62,2020,CSK,Deepak Chahar,14,14,100.0,0,1,0
62,2020,CSK,Ravindra Jadeja,115,115,100.0,0,8,2
62,2020,LSG,KL Rahul,62,62,100.0,0,4,1
62,2020,LSG,Quinton de Kock,6,6,100.0,0,0,0
62,2020,LSG,Marcus Stoinis,29,29,100.0,0,2,0
62,2020,LSG,Avesh Khan,55,55,100.0,0,4,1
62,2020,LSG,Ravi Bishnoi,96,109,88.07,0,7,2
63,2020,CSK,MS Dhoni,56,56,100.0,1,4,1
63,2020,CSK,Ruturaj Gaikwad,41,41,100.0,1,3,1
63,2020,CSK,Devon Conway,40,40,100.0,0,3,1
63,2020,CSK,Deepak Chahar,3,3,100.0,0,0,0
63,2020,CSK,Ravindra Jadeja,71,71,100.0,0,5,1
63,2020,GT,Hardik Pandya,44,44,100.0,0,3,1
63,2020,GT,Shubman Gill,3,3,100.0,0,0,0
63,2020,GT,David Miller,32,32,100.0,0,2,0
63,2020,GT,Mohammed Shami,6,6,100.0,0,0,0
63,2020,GT,Rashid Khan,1,1,100.0,0,0,0
64,2020,DC,David Warner,8,8,100.0,1,0,0
64,2020,DC,Prithvi Shaw,10,10,100.0,0,0,0
64,2020,DC,Axar Patel,0,2,0.0,0,0,0
64,2020,DC,Anrich Nortje,13,13,100.0,0,0,0
64,2020,DC,Rishabh Pant,25,25,100.0,0,1,0
64,2020,SRH,Shikhar Dhawan,33,33,100.0,1,2,0
64,2020,SRH,Abhishek Sharma,42,42,100.0,0,3,1
64,2020,SRH,Umran Malik,18,18,100.0,0,1,0
64,2020,SRH,Marco Jansen,7,7,100.0,3,0,0
64,2020,SRH,Heinrich Klaasen,4,4,100.0,0,0,0
65,2020,RCB,Virat Kohli,26,26,100.0,0,1,0
65,2020,RCB,Faf du Plessis,22,22,100.0,0,1,0
65,2020,RCB,Glenn Maxwell,11,12,91.67,0,0,0
65,2020,RCB,Mohammed Siraj,2,2,100.0,0,0,0
65,2020,RCB,Dinesh Karthik,0,2,0.0,0,0,0
65,2020,RR,Sanju Samson,14,14,100.0,0,1,0
65,2020,RR,Jos Buttler,23,23,100.0,0,1,0
65,2020,RR,Yashasvi Jaiswal,45,53,84.91,0,3,1
65,2020,RR,Trent Boult,5,5,100.0,0,0,0
65,2020,RR,Ravichandran Ashwin,28,28,100.0,0,2,0
66,2020,KKR,Shreyas Iyer,0,0,0.0,2,0,0
66,2020,KKR,Venkatesh Iyer,1,1,100.0,0,0,0
66,2020,KKR,Sunil Narine,34,34,100.0,1,2,0
66,2020,KKR,Andre Russell,35,35,100.0,1,2,0
66,2020,KKR,Pat Cummins,11,13,84.62,1,0,0
66,2020,RR,Sanju Samson,2,2,100.0,1,0,0
66,2020,RR,Jos Buttler,22,22,100.0,1,1,0
66,2020,RR,Yashasvi Jaiswal,16,16,100.0,0,1,0
66,2020,RR,Trent Boult,20,22,90.91,0,1,0
66,2020,RR,Ravichandran Ashwin,2,2,100.0,0,0,0
67,2020,MI,Rohit Sharma,7,7,100.0,0,0,0
67,2020,MI,Ishan Kishan,57,57,100.0,0,4,1
67,2020,MI,Suryakumar Yadav,104,104,100.0,0,7,2
67,2020,MI,Jasprit Bumrah,5,5,100.0,1,0,0
67,2020,MI,Hardik Pandya,30,30,100.0,0,2,0
67,2020,PBKS,Shikhar Dhawan,22,22,100.0,0,1,0
67,2020,PBKS,Jonny Bairstow,7,7,100.0,4,0,0
67,2020,PBKS,Liam Livingstone,103,110,93.64,0,7,2
67,2020,PBKS,Arshdeep Singh,6,6,100.0,0,0,0
67,2020,PBKS,Sam Curran,2,2,100.0,0,0,0
68,2020,KKR,Shreyas Iyer,8,8,100.0,0,0,0
68,2020,KKR,Venkatesh Iyer,56,56,100.0,0,4,1
68,2020,KKR,Sunil Narine,38,38,100.0,0,2,0
68,2020,KKR,Andre Russell,11,11,100.0,0,0,0
68,2020,KKR,Pat Cummins,123,153,80.39,0,9,3
68,2020,SRH,Shikhar Dhawan,56,56,100.0,0,4,1
68,2020,SRH,Abhishek Sharma,16,17,94.12,0,1,0
68,2020,SRH,Umran Malik,18,18,100.0,1,1,0
68,2020,SRH,Marco Jansen,64,64,100.0,0,4,1
68,2020,SRH,Heinrich Klaasen,9,11,81.82,0,0,0
69,2020,PBKS,Shikhar Dhawan,68,68,100.0,0,5,1
69,2020,PBKS,Jonny Bairstow,27,27,100.0,0,2,0
69,2020,PBKS,Liam Livingstone,36,36,100.0,0,2,0
69,2020,PBKS,Arshdeep Singh,35,35,100.0,1,2,0
69,2020,PBKS,Sam Curran,5,5,100.0,0,0,0
69,2020,RR,Sanju Samson,99,115,86.09,0,7,2
69,2020,RR,Jos Buttler,53,53,100.0,0,3,1
69,2020,RR,Yashasvi Jaiswal,7,7,100.0,1,0,0
69,2020,RR,Trent Boult,16,18,88.89,0,1,0
69,2020,RR,Ravichandran Ashwin,12,12,100.0,0,0,0
70,2020,KKR,Shreyas Iyer,4,4,100.0,0,0,0
70,2020,KKR,Venkatesh Iyer,97,106,91.51,0,7,2
70,2020,KKR,Sunil Narine,29,29,100.0,0,2,0
70,2020,KKR,Andre Russell,41,41,100.0,0,3,1
70,2020,KKR,Pat Cummins,98,108,90.74,0,7,2
70,2020,LSG,KL Rahul,7,7,100.0,0,0,0
70,2020,LSG,Quinton de Kock,5,5,100.0,0,0,0
70,2020,LSG,Marcus Stoinis,11,11,100.0,1,0,0
70,2020,LSG,Avesh Khan,15,18,83.33,0,1,0
70,2020,LSG,Ravi Bishnoi,26,26,100.0,0,1,0
71,2020,RCB,Virat Kohli,5,5,100.0,0,0,0
71,2020,RCB,Faf du Plessis,1,1,100.0,0,0,0
71,2020,RCB,Glenn Maxwell,30,30,100.0,0,2,0
71,2020,RCB,Mohammed Siraj,52,56,92.86,1,3,1
71,2020,RCB,Dinesh Karthik,24,24,100.0,1,1,0
71,2020,LSG,KL Rahul,6,6,100.0,0,0,0
71,2020,LSG,Quinton de Kock,8,8,100.0,0,0,0
71,2020,LSG,Marcus Stoinis,21,24,87.5,2,1,0
71,2020,LSG,Avesh Khan,1,1,100.0,0,0,0
71,2020,LSG,Ravi Bishnoi,16,16,100.0,2,1,0
72,2020,DC,David Warner,10,10,100.0,0,0,0
72,2020,DC,Prithvi Shaw,1,1,100.0,0,0,0
72,2020,DC,Axar Patel,120,120,100.0,3,9,3
72,2020,DC,Anrich Nortje,0,2,0.0,2,0,0
72,2020,DC,Rishabh Pant,28,28,100.0,1,2,0
72,2020,LSG,KL Rahul,16,16,100.0,0,1,0
72,2020,LSG,Quinton de Kock,18,18,100.0,0,1,0
72,2020,LSG,Marcus Stoinis,4,4,100.0,0,0,0
72,2020,LSG,Avesh Khan,10,10,100.0,0,0,0
72,2020,LSG,Ravi Bishnoi,6,6,100.0,0,0,0
73,2020,CSK,MS Dhoni,98,98,100.0,0,7,2
73,2020,CSK,Ruturaj Gaikwad,31,31,100.0,0,2,0
73,2020,CSK,Devon Conway,56,68,82.35,0,4,1
73,2020,CSK,Deepak Chahar,33,33,100.0,1,2,0
73,2020,CSK,Ravindra Jadeja,81,81,100.0,0,6,2
73,2020,RCB,Virat Kohli,19,19,100.0,0,1,0
73,2020,RCB,Faf du Plessis,56,56,100.0,0,4,1
73,2020,RCB,Glenn Maxwell,0,1,0.0,2,0,0
73,2020,RCB,Mohammed Siraj,32,32,100.0,0,2,0
73,2020,RCB,Dinesh Karthik,6,6,100.0,0,0,0
74,2020,SRH,Shikhar Dhawan,14,16,87.5,0,1,0
74,2020,SRH,Abhishek Sharma,3,3,100.0,0,0,0
74,2020,SRH,Umran Malik,208,208,100.0,0,15,5
74,2020,SRH,Marco Jansen,105,105,100.0,0,7,2
74,2020,SRH,Heinrich Klaasen,57,64,89.06,1,4,1
74,2020,LSG,KL Rahul,23,23,100.0,0,1,0
74,2020,LSG,Quinton de Kock,59,59,100.0,0,4,1
74,2020,LSG,Marcus Stoinis,11,11,100.0,0,0,0
74,2020,LSG,Avesh Khan,46,46,100.0,1,3,1
74,2020,LSG,Ravi Bishnoi,44,44,100.0,0,3,1
75,2020,MI,Rohit Sharma,47,47,100.0,0,3,1
75,2020,MI,Ishan Kishan,22,24,91.67,0,1,0
75,2020,MI,Suryakumar Yadav,10,10,100.0,0,0,0
75,2020,MI,Jasprit Bumrah,14,14,100.0,0,1,0
75,2020,MI,Hardik Pandya,13,13,100.0,0,0,0
75,2020,DC,David Warner,7,7,100.0,0,0,0
75,2020,DC,Prithvi Shaw,7,7,100.0,0,0,0
75,2020,DC,Axar Patel,25,25,100.0,0,1,0
75,2020,DC,Anrich Nortje,27,27,100.0,0,2,0
75,2020,DC,Rishabh Pant,13,15,86.67,1,0,0
76,2020,MI,Rohit Sharma,20,23,86.96,0,1,0
76,2020,MI,Ishan Kishan,0,2,0.0,0,0,0
76,2020,MI,Suryakumar Yadav,13,13,100.0,0,0,0
76,2020,MI,Jasprit Bumrah,24,24,100.0,0,1,0
76,2020,MI,Hardik Pandya,26,26,100.0,1,1,0
76,2020,KKR,Shreyas Iyer,46,46,100.0,0,3,1
76,2020,KKR,Venkatesh Iyer,87,87,100.0,0,6,2
76,2020,KKR,Sunil Narine,6,6,100.0,0,0,0
76,2020,KKR,Andre Russell,29,29,100.0,1,2,0
76,2020,KKR,Pat Cummins,7,7,100.0,2,0,0
77,2020,GT,Hardik Pandya,1,1,100.0,2,0,0
77,2020,GT,Shubman Gill,12,12,100.0,0,0,0
77,2020,GT,David Miller,18,18,100.0,0,1,0
77,2020,GT,Mohammed Shami,9,9,100.0,0,0,0
77,2020,GT,Rashid Khan,45,51,88.24,0,3,1
77,2020,LSG,KL Rahul,10,11,90.91,0,0,0
77,2020,LSG,Quinton de Kock,35,35,100.0,0,2,0
77,2020,LSG,Marcus Stoinis,14,14,100.0,0,1,0
77,2020,LSG,Avesh Khan,5,5,100.0,0,0,0
77,2020,LSG,Ravi Bishnoi,5,5,100.0,0,0,0
78,2020,MI,Rohit Sharma,34,34,100.0,0,2,0
78,2020,MI,Ishan Kishan,23,23,100.0,0,1,0
78,2020,MI,Suryakumar Yadav,92,92,100.0,0,6,2
78,2020,MI,Jasprit Bumrah,45,45,100.0,0,3,1
78,2020,MI,Hardik Pandya,1,1,100.0,0,0,0
78,2020,RCB,Virat Kohli,84,84,100.0,0,6,2
78,2020,RCB,Faf du Plessis,47,47,100.0,1,3,1
78,2020,RCB,Glenn Maxwell,7,7,100.0,0,0,0
78,2020,RCB,Mohammed Siraj,26,26,100.0,0,1,0
78,2020,RCB,Dinesh Karthik,51,51,100.0,1,3,1
79,2020,KKR,Shreyas Iyer,12,13,92.31,0,0,0
79,2020,KKR,Venkatesh Iyer,42,42,100.0,0,3,1
79,2020,KKR,Sunil Narine,48,56,85.71,0,3,1
79,2020,KKR,Andre Russell,30,30,100.0,0,2,0
79,2020,KKR,Pat Cummins,27,27,100.0,0,2,0
79,2020,PBKS,Shikhar Dhawan,24,25,96.0,0,1,0
79,2020,PBKS,Jonny Bairstow,37,45,82.22,1,2,0
79,2020,PBKS,Liam Livingstone,6,6,100.0,0,0,0
79,2020,PBKS,Arshdeep Singh,0,0,0.0,0,0,0
79,2020,PBKS,Sam Curran,26,27,96.3,0,1,0
80,2020,SRH,Shikhar Dhawan,7,7,100.0,0,0,0
80,2020,SRH,Abhishek Sharma,25,25,100.0,0,1,0
80,2020,SRH,Umran Malik,123,123,100.0,0,9,3
80,2020,SRH,Marco Jansen,33,33,100.0,0,2,0
80,2020,SRH,Heinrich Klaasen,15,16,93.75,0,1,0
80,2020,PBKS,Shikhar Dhawan,33,36,91.67,4,2,0
80,2020,PBKS,Jonny Bairstow,3,3,100.0,0,0,0
80,2020,PBKS,Liam Livingstone,36,36,100.0,0,2,0
80,2020,PBKS,Arshdeep Singh,8,8,100.0,0,0,0
80,2020,PBKS,Sam Curran,2,2,100.0,1,0,0
81,2021,MI,Rohit Sharma,5,6,83.33,0,0,0
81,2021,MI,Ishan Kishan,7,7,100.0,0,0,0
81,2021,MI,Suryakumar Yadav,2,2,100.0,0,0,0
81,2021,MI,Jasprit Bumrah,1,1,100.0,1,0,0
81,2021,MI,Hardik Pandya,7,7,100.0,0,0,0
81,2021,LSG,KL Rahul,59,59,100.0,0,4,1
81,2021,LSG,Quinton de Kock,21,24,87.5,0,1,0
81,2021,LSG,Marcus Stoinis,11,11,100.0,0,0,0
81,2021,LSG,Avesh Khan,143,143,100.0,0,10,3
81,2021,LSG,Ravi Bishnoi,22,22,100.0,0,1,0
82,2021,GT,Hardik Pandya,17,17,100.0,0,1,0
82,2021,GT,Shubman Gill,23,23,100.0,2,1,0
82,2021,GT,David Miller,5,5,100.0,0,0,0
82,2021,GT,Mohammed Shami,6,6,100.0,0,0,0
82,2021,GT,Rashid Khan,2,2,100.0,0,0,0
82,2021,LSG,KL Rahul,39,39,100.0,0,2,0
82,2021,LSG,Quinton de Kock,30,30,100.0,1,2,0
82,2021,LSG,Marcus Stoinis,73,73,100.0,0,5,1
82,2021,LSG,Avesh Khan,14,16,87.5,0,1,0
82,2021,LSG,Ravi Bishnoi,136,136,100.0,2,10,3
83,2021,RCB,Virat Kohli,21,21,100.0,1,1,0
83,2021,RCB,Faf du Plessis,20,20,100.0,0,1,0
83,2021,RCB,Glenn Maxwell,2,2,100.0,1,0,0
83,2021,RCB,Mohammed Siraj,3,3,100.0,1,0,0
83,2021,RCB,Dinesh Karthik,42,42,100.0,0,3,1
83,2021,GT,Hardik Pandya,1,1,100.0,0,0,0
83,2021,GT,Shubman Gill,8,8,100.0,0,0,0
83,2021,GT,David Miller,2,2,100.0,2,0,0
83,2021,GT,Mohammed Shami,22,22,100.0,0,1,0
83,2021,GT,Rashid Khan,14,14,100.0,0,1,0
84,2021,KKR,Shreyas Iyer,25,25,100.0,0,1,0
84,2021,KKR,Venkatesh Iyer,70,70,100.0,0,5,1
84,2021,KKR,Sunil Narine,135,135,100.0,1,10,3
84,2021,KKR,Andre Russell,6,6,100.0,2,0,0
84,2021,KKR,Pat Cummins,3,3,100.0,1,0,0
84,2021,GT,Hardik Pandya,13,13,100.0,1,0,0
84,2021,GT,Shubman Gill,56,56,100.0,1,4,1
84,2021,GT,David Miller,43,43,100.0,0,3,1
84,2021,GT,Mohammed Shami,2,2,100.0,0,0,0
84,2021,GT,Rashid Khan,5,5,100.0,0,0,0
85,2021,RCB,Virat Kohli,11,11,100.0,3,0,0
85,2021,RCB,Faf du Plessis,28,28,100.0,1,2,0
85,2021,RCB,Glenn Maxwell,3,3,100.0,1,0,0
85,2021,RCB,Mohammed Siraj,71,71,100.0,0,5,1
85,2021,RCB,Dinesh Karthik,26,26,100.0,1,1,0
85,2021,PBKS,Shikhar Dhawan,5,5,100.0,0,0,0
85,2021,PBKS,Jonny Bairstow,14,14,100.0,0,1,0
85,2021,PBKS,Liam Livingstone,12,12,100.0,0,0,0
85,2021,PBKS,Arshdeep Singh,0,0,0.0,0,0,0
85,2021,PBKS,Sam Curran,92,92,100.0,0,6,2
86,2021,CSK,MS Dhoni,94,94,100.0,0,7,2
86,2021,CSK,Ruturaj Gaikwad,10,10,100.0,0,0,0
86,2021,CSK,Devon Conway,16,16,100.0,0,1,0
86,2021,CSK,Deepak Chahar,28,28,100.0,0,2,0
86,2021,CSK,Ravindra Jadeja,27,27,100.0,0,2,0
86,2021,GT,Hardik Pandya,4,4,100.0,0,0,0
86,2021,GT,Shubman Gill,42,42,100.0,0,3,1
86,2021,GT,David Miller,1,1,100.0,4,0,0
86,2021,GT,Mohammed Shami,1,1,100.0,0,0,0
86,2021,GT,Rashid Khan,115,115,100.0,0,8,2
87,2021,MI,Rohit Sharma,4,4,100.0,0,0,0
87,2021,MI,Ishan Kishan,10,10,100.0,0,0,0
87,2021,MI,Suryakumar Yadav,32,32,100.0,0,2,0
87,2021,MI,Jasprit Bumrah,19,23,82.61,4,1,0
87,2021,MI,Hardik Pandya,47,47,100.0,0,3,1
87,2021,DC,David Warner,10,10,100.0,0,0,0
87,2021,DC,Prithvi Shaw,20,20,100.0,0,1,0
87,2021,DC,Axar Patel,3,3,100.0,1,0,0
87,2021,DC,Anrich Nortje,16,16,100.0,0,1,0
87,2021,DC,Rishabh Pant,12,12,100.0,0,0,0
88,2021,KKR,Shreyas Iyer,49,49,100.0,0,3,1
88,2021,KKR,Venkatesh Iyer,41,41,100.0,0,3,1
88,2021,KKR,Sunil Narine,15,15,100.0,0,1,0
88,2021,KKR,Andre Russell,0,1,0.0,0,0,0
88,2021,KKR,Pat Cummins,39,39,100.0,0,2,0
88,2021,LSG,KL Rahul,21,21,100.0,0,1,0
88,2021,LSG,Quinton de Kock,0,3,0.0,0,0,0
